"RO-NO...
","BOOKED.
DATE","CLOSED.
DATE","DT
","TECH...
NO","LN
","SEQ
NO","M
","HT
","SC
","LBR..
TYPE","PAY.
TYPE","ACTUAL.
HOURS","SOLD...
HOURS","SOLD......
AMOUNT","LABOR.....
COST","OP-CODE...
","DESCRIPTION..
",
171513, 25MAY21, 25MAY21, S1,204777,  A,1,  , ST,   , ISM  ,  ROP,0.59,0.5,65,19, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171560, 26MAY21, 26MAY21, S1,204777,  A,1,  , ST,   , ISP  ,  ROP,0.6,0.7,120.91,26.6, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171560, 26MAY21, 26MAY21, S1,204777,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.8, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171560, 26MAY21, 26MAY21, S1,204777,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.8, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171638, 27MAY21, 27MAY21, S1,204777,  A,1,  , ST,   , ISP  ,  ROP,0,0.7,120.91,26.6, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171638, 27MAY21, 27MAY21, S1,204777,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.8, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171638, 27MAY21, 27MAY21, S1,204777,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.8, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171642, 27MAY21, 27MAY21, S1,204777,  A,1,  , ST,   , ISP  ,  ROP,0.64,0.7,120.91,26.6, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171642, 27MAY21, 27MAY21, S1,204777,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.8, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171642, 27MAY21, 27MAY21, S1,204777,  D,6,  , ST,   , ISM  ,  ROP,0.01,0.1,8,3.8, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171646, 27MAY21, 27MAY21, S1,204777,  A,1,  , ST,   , ISP  ,  ROP,0.6,0.7,120.91,26.6, NCP       , PERFORM NEW C,"        "
,,,,,,,,,,,,,,,,,,
171646, 27MAY21, 27MAY21, S1,204777,  C,5,  , ST,   , ISM  ,  ROP,0,0.1,5,3.8, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171646, 27MAY21, 27MAY21, S1,204777,  D,6,  , ST,   , ISM  ,  ROP,0,0.1,8,3.8, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
171680, 28MAY21,        , S1,204777,  A,1,  , ST,   , ISM  ,  ROP,1.3,3.5,357,133, CERT      , SUBARU CERTIF,"        "
171680, 28MAY21,        , S1,204777,  C,4,  , ST,   , ISM  ,  ROP,0.18,0.5,71.4,19, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
171680, 28MAY21,        , S1,204777,  D,5,  , ST,   , ISM  ,  ROP,0,0.2,28.56,7.6, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
171680, 28MAY21,        , S1,204777,  E,6,  , ST,   , ISM  ,  ROP,0,0.1,5,3.8, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
171680, 28MAY21,        , S1,204777,  F,7,  , ST,   , ISM  ,  ROP,0,0.1,8,3.8, LOCKS     , INSTALL WHEEL,"        "
,,,,,,,,,,,,,,,,,,
        ,        ,        ,   ,     ***,   ,    ,  ,   ,   ,      ,     ,88.42,96,10942.83,3648,           ,              ,"        "
,,,,,,,,,,,,,,,,,,
169201, 20MAY21, 20MAY21, S1,205155,  B,1000, *,   ,   ,      ,84211,0,1.9,-41.8,41.8,           , NO TIME CLOSE,"        "
,,,,,,,,,,,,,,,,,,
170639, 08MAY21, 10MAY21, S1,205155,  A,1,  , ST,   , CSR  ,  ROP,0.74,2,452,44, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
170639, 08MAY21, 10MAY21, S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170666, 08MAY21, 10MAY21, S1,205155,  A,1,  , ST,   , CSM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
170666, 08MAY21, 10MAY21, S1,205155,  B,2,  , ST,   , CSM  ,  ROP,0.55,0,50,0, MISC      , WINDOW DEFLEC,"        "
,,,,,,,,,,,,,,,,,,
170666, 08MAY21, 10MAY21, S1,205155,  C,3,  , ST,   , CSR  ,  ROP,0,0,0,0, MISC      , CUSTOMER STAT,"        "
,,,,,,,,,,,,,,,,,,
170817, 11MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , ISM  ,  ROP,0.5,0.5,113,11, COR       , CORRECTION RO,"        "
,,,,,,,,,,,,,,,,,,
171033, 15MAY21, 15MAY21, S1,205155,  A,1,  , ST,   , CSM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171033, 15MAY21, 15MAY21, S1,205155,  B,2,  , ST,   , CSR  ,  ROP,0.15,0.3,29.72,6.6, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
171033, 15MAY21, 15MAY21, S1,205155,  C,3,  , ST,   , CSR  ,  ROP,0,0,0,0, MISC      , CUSTOMER WANT,"        "
,,,,,,,,,,,,,,,,,,
171038, 15MAY21, 15MAY21, S1,205155,  A,1,  , ST,   , WS4  ,  ROP,0.63,0.6,112.15,13.2, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
171038, 15MAY21, 15MAY21, S1,205155,  B,2,  , ST,   , WSM  ,  ROP,0.39,0.7,52.5,15.4,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
171038, 15MAY21, 15MAY21, S1,205155,  C,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171040, 15MAY21, 18MAY21, S1,205155,  A,1,  , ST,   , CI   ,  ROP,0.15,0.3,12,6.6, ILIFES    , PERFORM LITHI,"        "
,,,,,,,,,,,,,,,,,,
171040, 15MAY21, 18MAY21, S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171041, 15MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , CSR  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171041, 15MAY21, 29MAY21, S1,205155,  B,2,  , ST,   , CI   ,  ROP,0.24,0.3,12,6.6, ILIFES    , PERFORM LITHI,"        "
,,,,,,,,,,,,,,,,,,
171053, 15MAY21, 15MAY21, S1,205155,  A,1,  , ST,   , CSM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171053, 15MAY21, 15MAY21, S1,205155,  B,2,  , ST,   , CI   ,  ROP,0.1,0.3,12,6.6, ILIFES    , PERFORM LITHI,"        "
,,,,,,,,,,,,,,,,,,
171060, 15MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , CSR  ,  ROP,0.42,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171100, 18MAY21, 18MAY21, S1,205155,  G,7,  , ST,   , CSR  ,  ROP,0.07,0.4,0,8.8, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
171104, 17MAY21, 18MAY21, S1,205155,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171104, 18MAY21, 18MAY21, S1,205155,  A,1, *, ST,   , WSAS ,  ROP,0.97,0.5,93.46,11,14001, COMPRESSOR R&,"        "
,,,,,,,,,,,,,,,,,,
171104, 18MAY21, 18MAY21, S1,205155,  A,5,  , ST,   , WS4  ,  ROP,0,1,186.91,22,10101, EVACUATE & RE,"        "
,,,,,,,,,,,,,,,,,,
171113, 25MAY21,        , S1,205155,  A,1,  , ST,   , CSR  ,  ROP,1.25,1,200,22, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171113, 25MAY21,        , S1,205155,  C,3,  , ST,   , CSR  ,  ROP,6.6,16,3200,352, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171116, 17MAY21, 18MAY21, S1,205155,  A,1,  , ST,   , WS4  ,  ROP,0.05,0.3,56.07,6.6, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
171369, 24MAY21,        , S1,205155,  A,1,  , ST,   , WSAS ,  ROP,1.21,0,0,0, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171369, 24MAY21,        , S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171453, 24MAY21, 27MAY21, S1,205155,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171453, 27MAY21, 27MAY21, S1,205155,  A,1, *, ST,   , WSM  ,  ROP,0.53,0.5,37.5,11,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
171453, 27MAY21, 27MAY21, S1,205155,  B,2, *, ST,   , WS4  ,  ROP,0.19,0.2,37.38,4.4,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
171456, 24MAY21, 24MAY21, S1,205155,  D,4,  , ST,   , CSX  ,  ROP,0.03,0.3,67.8,6.6, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
171472, 24MAY21, 26MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,0.53,1.7,258.43,37.4, 12KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
171472, 24MAY21, 26MAY21, S1,205155,  B,2,  , ST,   , WS4  ,  ROP,0.4,0.6,112.15,13.2, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
171472, 24MAY21, 26MAY21, S1,205155,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171487, 24MAY21, 27MAY21, S1,205155,  A,1,  , ST,   , WS4  ,  ROP,0.05,0.3,56.07,6.6, WRD21     , WRD21 REAR ST,"        "
,,,,,,,,,,,,,,,,,,
171487, 24MAY21, 27MAY21, S1,205155,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171487, 27MAY21, 27MAY21, S1,205155,  B,2, *, ST,   , WS4  ,  ROP,0.8,0.8,149.53,17.6,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
171512, 26MAY21, 26MAY21, S1,205155,  A,1, *, ST,   , WS4  ,  ROP,0.37,0.4,74.76,8.8,880210," VALVE, TPMS T","        "
,,,,,,,,,,,,,,,,,,
171512, 26MAY21, 26MAY21, S1,205155,  A,2,  , ST,   , WS4  ,  ROP,0,0.5,93.46,11,880002, TPMS DIAGNOSI,"        "
,,,,,,,,,,,,,,,,,,
171674, 27MAY21, 27MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,0.35,1.2,267.71,26.4, 12KM      , PERFORM THE M,"        "
,,,,,,,,,,,,,,,,,,
171674, 27MAY21, 27MAY21, S1,205155,  B,2,  , ST,   , WS4  ,  ROP,0.16,0.6,112.15,13.2, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
171674, 27MAY21, 27MAY21, S1,205155,  C,3,  , ST,   , CSX  ,  ROP,0.97,1,70,22, KEY       , CUSTOMER REQU,"        "
,,,,,,,,,,,,,,,,,,
171674, 27MAY21, 27MAY21, S1,205155,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171685, 28MAY21, 28MAY21, S1,205155,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171687, 28MAY21, 28MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,0.92,5.7,841.22,125.4, 90KV      , PERFORM THE V,"        "
,,,,,,,,,,,,,,,,,,
171687, 28MAY21, 28MAY21, S1,205155,  A,3,  , ST,   , CSX  ,  ROP,0,0,-50,0, COUPON    , COUPON DISCOU,"        "
,,,,,,,,,,,,,,,,,,
171687, 28MAY21, 28MAY21, S1,205155,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171691, 27MAY21, 28MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,1.46,1,200,22, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171691, 27MAY21, 28MAY21, S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171691, 27MAY21, 28MAY21, S1,205155,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
171733, 28MAY21, 28MAY21, S1,205155,  A,1,  , ST,   , WSM  ,  ROP,0.6,2.5,187.5,55,100661," PERFORMED 30,","        "
,,,,,,,,,,,,,,,,,,
171733, 28MAY21, 28MAY21, S1,205155,  B,2,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171752, 28MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , WSM  ,  ROP,0.39,0.7,52.5,15.4,100661," performed 12,","        "
,,,,,,,,,,,,,,,,,,
171752, 28MAY21, 29MAY21, S1,205155,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171752, 29MAY21, 29MAY21, S1,205155,  B,2, *, ST,   , WS4  ,  ROP,0.17,0.2,37.38,4.4,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
171752, 29MAY21, 29MAY21, S1,205155,  C,3, *, ST,   , WS4  ,  ROP,0.18,0.2,37.38,4.4,100009, NO PROBLEM FO,"        "
,,,,,,,,,,,,,,,,,,
171772, 28MAY21, 28MAY21, S1,205155,  A,1,  , ST,   , WS4  ,  ROP,0.49,0.6,112.15,13.2, WRI20     , WRI20 SOFTWAR,"        "
,,,,,,,,,,,,,,,,,,
171772, 28MAY21, 28MAY21, S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171781, 29MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , WS4  ,  ROP,1.53,1.9,355.13,41.8, STARLINK  , STARLINK UPDA,"        "
,,,,,,,,,,,,,,,,,,
171781, 29MAY21, 29MAY21, S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171784, 28MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , CSR  ,  ROP,0.45,2.5,500,55, DIAGNOSIS , DIAGNOSIS    ,"        "
,,,,,,,,,,,,,,,,,,
171784, 28MAY21, 29MAY21, S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, VI        , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171795, 29MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,0.15,0.4,29.72,8.8, LOF       , PERFORM OIL A,"        "
,,,,,,,,,,,,,,,,,,
171795, 29MAY21, 29MAY21, S1,205155,  C,2,  , ST,   , CSX  ,  ROP,0.18,0.3,40,6.6, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
171795, 29MAY21, 29MAY21, S1,205155,  D,3,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171795, 29MAY21, 29MAY21, S1,205155,  E,4,  , ST,   , CSX  ,  ROP,0.04,0.2,45.2,4.4, WIPER     , REMOVE AND RE,"        "
,,,,,,,,,,,,,,,,,,
171795, 29MAY21, 29MAY21, S1,205155,  F,5,  , ST,   , CSX  ,  ROP,0.05,0.3,67.8,6.6, BULB      , REPLACE BULB(,"        "
,,,,,,,,,,,,,,,,,,
171804, 29MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,0.17,0.4,29.72,8.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
171804, 29MAY21, 29MAY21, S1,205155,  B,2,  , ST,   , CSX  ,  ROP,0.15,0.3,40,6.6, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
171804, 29MAY21, 29MAY21, S1,205155,  C,3,  , ST,   , ISM  ,  ROP,0,0,0,0, DECLINED  , CUSTOMER DECL,"        "
,,,,,,,,,,,,,,,,,,
171804, 29MAY21, 29MAY21, S1,205155,  D,4,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171809, 29MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , WS4  ,  ROP,0.05,0.3,56.07,6.6, WRD21     , WRD21-1: REAR,"        "
,,,,,,,,,,,,,,,,,,
171809, 29MAY21, 29MAY21, S1,205155,  B,2,  , ST,   , ISM  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171810, 29MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171810, 29MAY21, 29MAY21, S1,205155,  B,2,  , ST,   , CSX  ,  ROP,0.23,0.4,29.72,8.8, LOFS      , Perform Oil a,"        "
,,,,,,,,,,,,,,,,,,
171810, 29MAY21, 29MAY21, S1,205155,  B,3,  , ST,   , CSX  ,  ROP,0,0,-10,0, DISCOUNT  , CUSTOMER HAS ,"        "
,,,,,,,,,,,,,,,,,,
171813, 29MAY21, 29MAY21, S1,205155,  A,1,  , ST,   , CSX  ,  ROP,0,0,0,0, SESINSP   , PERFORM COURT,"        "
,,,,,,,,,,,,,,,,,,
171813, 29MAY21, 29MAY21, S1,205155,  B,2,  , ST,   , WSM  ,  ROP,0.53,2.5,187.5,55,100661, ADDED SECURIT,"        "
,,,,,,,,,,,,,,,,,,
171813, 29MAY21, 29MAY21, S1,205155,  C,3,  , ST,   , WS4  ,  ROP,0.05,0.2,37.38,4.4, WIPERS    , WIPER BLADES-,"        "
,,,,,,,,,,,,,,,,,,
171813, 29MAY21, 29MAY21, S1,205155,  D,4,  , ST,   , ISM  ,  ROP,0,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
        ,        ,        ,   ,     ***,   ,    ,  ,   ,   ,      ,     ,26.19,54.8,8703.32,1205.6,           ,              ,"        "
,,,,,,,,,,,,,,,,,,
16834, 20MAY21, 20MAY21, S1,206080,  C,1000, *,   ,   ,      ,84211,0,0.7,-21,21,           , WRONG TIME CL,"        "
,,,,,,,,,,,,,,,,,,
169215, 20MAY21, 20MAY21, S1,206080,  A,1, *, ST,   , ISM  ,  ROP,0,0,-257,24.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
169215, 20MAY21, 20MAY21, S1,206080,  C,4, *, ST,   , ISM  ,  ROP,0,0,-56.4,3.5, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
169215, 20MAY21, 20MAY21, S1,206080,  D,5, *, ST,   , ISM  ,  ROP,0,0,-5,0.7, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
169818, 11MAY21, 14MAY21, S1,206080,  A,1,  , ST,   , ISM  ,  ROP,1.62,2.5,150,75, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
169818, 11MAY21, 14MAY21, S1,206080,  B,2,  , ST,   , ISM  ,  ROP,0.05,0.5,70,15, PC        , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
169818, 11MAY21, 14MAY21, S1,206080,  D,5,  , ST,   , ISM  ,  ROP,0.02,0.1,5,3, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
169818, 13MAY21, 14MAY21, S1,206080,  E,14,  , ST,   , ISM  ,  ROP,0.41,0.5,71.4,15, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
169818, 13MAY21, 14MAY21, S1,206080,  F,15,  , ST,   , ISM  ,  ROP,0.21,0.5,71.4,15, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169818, 13MAY21, 14MAY21, S1,206080,  G,16,  , ST,   , ISM  ,  ROP,0.08,0.2,28.56,6, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
169818, 13MAY21, 14MAY21, S1,206080,  J,11,  , ST,   , ISM  ,  ROP,0.07,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169821, 06MAY21, 06MAY21, S1,206080,  A,1, *, ST,   , ISM  ,  ROP,0,0,-134.2,17.5, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
169821, 06MAY21, 06MAY21, S1,206080,  B,2, *, ST,   , ISM  ,  ROP,0,0,-20,3.5, PC        , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
169821, 06MAY21, 06MAY21, S1,206080,  D,5, *, ST,   , ISM  ,  ROP,0,0,-5,0.7, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
169826, 04MAY21, 07MAY21, S1,206080,  A,1, *, ST,   , ISM  ,  ROP,0,0,0,24.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
169826, 04MAY21, 07MAY21, S1,206080,  C,4, *, ST,   , ISM  ,  ROP,0,0,0,0.7, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
169826, 04MAY21, 07MAY21, S1,206080,  H,9,  , ST,   , ISM  ,  ROP,0.76,0.5,71.4,15, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
169826, 07MAY21, 07MAY21, S1,206080,  D,5, *, ST,   , ISM  ,  ROP,0.05,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169826, 07MAY21, 07MAY21, S1,206080,  E,6, *, ST,   , ISM  ,  ROP,0.02,0.1,14.28,3, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169826, 07MAY21, 07MAY21, S1,206080,  F,7, *, ST,   , ISM  ,  ROP,0.65,0.5,71.4,15, BALANCE   , BALANCE 4 TIR,"        "
,,,,,,,,,,,,,,,,,,
169826, 07MAY21, 07MAY21, S1,206080,  G,8, *, ST,   , ISM  ,  ROP,0.08,0.5,71.4,15, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169826, 07MAY21, 07MAY21, S1,206080,  I,10, *, ST,   , ISM  ,  ROP,0.3,0.3,42.84,9, INCABIN   , REPLACE INCAB,"        "
,,,,,,,,,,,,,,,,,,
169826, 07MAY21, 07MAY21, S1,206080,  J,11, *, ST,   , ISM  ,  ROP,0.05,0.2,28.56,6, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
169826, 07MAY21, 07MAY21, S1,206080,  K,12, *, ST,   , ISM  ,  ROP,0.09,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169841, 13MAY21, 26MAY21, S1,206080,  A,1, *, ST,   , ISM  ,  ROP,0,0,0,24.5, UVP       , PERFORM ASSUR,"        "
,,,,,,,,,,,,,,,,,,
169841, 13MAY21, 26MAY21, S1,206080,  E,6, *, ST,   , ISM  ,  ROP,0,0,0,0.7, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
169841, 13MAY21, 26MAY21, S1,206080,  F,7,  , ST,   , ISM  ,  ROP,1.5,2,285.6,60, 4TIRE     , MOUNT AND BAL,"        "
,,,,,,,,,,,,,,,,,,
169841, 13MAY21, 26MAY21, S1,206080,  G,8,  , ST,   , ISM  ,  ROP,0.05,0.2,28.56,6, AF        , REPLACE AIR F,"        "
,,,,,,,,,,,,,,,,,,
169841, 13MAY21, 26MAY21, S1,206080,  H,9,  , ST,   , ISM  ,  ROP,0.42,0.5,71.4,15, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
169841, 13MAY21, 26MAY21, S1,206080,  I,10,  , ST,   , ISM  ,  ROP,2.08,2,285.6,60, BRAKES    , BRAKES       ,"        "
,,,,,,,,,,,,,,,,,,
169841, 13MAY21, 26MAY21, S1,206080,  J,11,  , ST,   , ISM  ,  ROP,0.09,0,0,0, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
169852, 07MAY21, 07MAY21, S1,206080,  E,6,  , ST,   , ISM  ,  ROP,1.94,2,285.6,60, 4TIRE     , MOUNT AND BAL,"        "
,,,,,,,,,,,,,,,,,,
169852, 07MAY21, 07MAY21, S1,206080,  F,8,  , ST,   , ISM  ,  ROP,0.02,0.2,28.56,6, BLADES    , REPLACE WIPER,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  A,1, *, ST,   , ISM  ,  ROP,0,0,0,17.5, UVPV      , PERFORM VALUE,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  B,2, *, ST,   , ISM  ,  ROP,0,0,0,3.5, PC        , PRESSURE CHEC,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  D,5, *, ST,   , ISM  ,  ROP,0,0,0,0.7, TSK       , PLEASE INSTAL,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  E,6,  , ST,   , ISM  ,  ROP,1.05,1,59.95,30, UMKIT     , PERFORM PRE-O,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  F,7,  , ST,   , ISM  ,  ROP,0.42,0.4,40,12, ROTATE    , ROTATE TIRES ,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  G,8,  , ST,   , ISM  ,  ROP,0.5,0.5,71.4,15, BATTERY   , PLEASE PERFOR,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  H,9,  , ST,   , ISM  ,  ROP,0.43,0.5,71.4,15, ILOF      , PERFORM INTER,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  I,10,  , ST,   , ISM  ,  ROP,1.68,3,428.4,90, BRAKE     , BRAKES & RELA,"        "
,,,,,,,,,,,,,,,,,,
169867, 07MAY21, 07MAY21, S1,206080,  J,11,  , ST,   , ISM  ,  ROP,0.92,0.1,14.28,3, MISC      , MISCELLANEOUS,"        "
,,,,,,,,,,,,,,,,,,
